datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2025-12-25T23:00:00Z,1.17813,1.17851,1.1778,1.17836,2165,0,0,2165
2025-12-26T00:00:00Z,1.17837,1.17923,1.17768,1.17861,2330,0,0,2330
2025-12-26T01:00:00Z,1.17861,1.17916,1.17829,1.17873,1795,0,0,1795
2025-12-26T02:00:00Z,1.17871,1.17935,1.17837,1.17921,1075,0,0,1075
2025-12-26T03:00:00Z,1.17921,1.1792799999999999,1.17835,1.17843,1260,0,0,1260
2025-12-26T04:00:00Z,1.17843,1.17871,1.17801,1.1783299999999999,1004,0,0,1004
2025-12-26T05:00:00Z,1.17834,1.17872,1.17802,1.17859,1092,0,0,1092
2025-12-26T06:00:00Z,1.1786,1.17881,1.17716,1.17766,1803,0,0,1803
2025-12-26T07:00:00Z,1.17768,1.1778,1.1770100000000001,1.1773,2082,0,0,2082
2025-12-26T08:00:00Z,1.1773,1.17775,1.17666,1.1777199999999999,1832,0,0,1832
2025-12-26T09:00:00Z,1.1777,1.17779,1.1768399999999999,1.17704,1545,0,0,1545
2025-12-26T10:00:00Z,1.17702,1.17795,1.17692,1.17732,1499,0,0,1499
2025-12-26T11:00:00Z,1.17732,1.17822,1.17732,1.17774,1485,0,0,1485
2025-12-26T12:00:00Z,1.17774,1.17825,1.17728,1.17815,1456,0,0,1456
2025-12-26T13:00:00Z,1.17818,1.17967,1.17818,1.17915,2500,0,0,2500
2025-12-26T14:00:00Z,1.17917,1.17944,1.17812,1.1784,2353,0,0,2353
2025-12-26T15:00:00Z,1.17839,1.17926,1.17716,1.17773,2427,0,0,2427
2025-12-26T16:00:00Z,1.17773,1.17798,1.17621,1.17652,2459,0,0,2459
2025-12-26T17:00:00Z,1.17654,1.17704,1.1761300000000001,1.177,1992,0,0,1992
2025-12-26T18:00:00Z,1.17702,1.17738,1.1769,1.17718,1458,0,0,1458
2025-12-26T19:00:00Z,1.17717,1.17765,1.1769,1.17765,1217,0,0,1217
2025-12-26T20:00:00Z,1.17767,1.17816,1.17725,1.17751,1236,0,0,1236
2025-12-26T21:00:00Z,1.17752,1.17767,1.17659,1.17712,1207,0,0,1207
2025-12-28T22:00:00Z,1.17737,1.17761,1.17703,1.1771099999999999,478,5,0,478
2025-12-28T23:00:00Z,1.1771,1.17778,1.1771,1.17728,1037,0,0,1037
2025-12-29T00:00:00Z,1.17729,1.17839,1.17716,1.17797,1681,0,0,1681
2025-12-29T01:00:00Z,1.17798,1.17866,1.17787,1.1784,1263,0,0,1263
2025-12-29T02:00:00Z,1.1784,1.17854,1.17757,1.17757,1230,0,0,1230
2025-12-29T03:00:00Z,1.17756,1.1776200000000001,1.17713,1.17736,817,0,0,817
2025-12-29T04:00:00Z,1.17736,1.17736,1.17641,1.17645,910,0,0,910
2025-12-29T05:00:00Z,1.17644,1.17645,1.17538,1.17561,1262,0,0,1262
2025-12-29T06:00:00Z,1.17563,1.17696,1.17543,1.17693,1565,0,0,1565
2025-12-29T07:00:00Z,1.17695,1.17791,1.17655,1.17769,2053,0,0,2053
2025-12-29T08:00:00Z,1.17767,1.17888,1.17712,1.17838,2389,0,0,2389
2025-12-29T09:00:00Z,1.1784,1.1789100000000001,1.17719,1.1776200000000001,2827,0,0,2827
2025-12-29T10:00:00Z,1.1776,1.17803,1.17654,1.1766,2326,0,0,2326
2025-12-29T11:00:00Z,1.17657,1.17712,1.1757900000000001,1.1766,2253,0,0,2253
2025-12-29T12:00:00Z,1.17658,1.1769,1.17556,1.17618,2250,0,0,2250
2025-12-29T13:00:00Z,1.17617,1.17738,1.17603,1.17696,2533,0,0,2533
2025-12-29T14:00:00Z,1.17698,1.17888,1.1767,1.1783,2907,0,0,2907
2025-12-29T15:00:00Z,1.17829,1.17864,1.17665,1.17679,4010,0,0,4010
2025-12-29T16:00:00Z,1.17677,1.1768,1.17527,1.17563,3266,0,0,3266
2025-12-29T17:00:00Z,1.17561,1.17571,1.17496,1.17523,1899,0,0,1899
2025-12-29T18:00:00Z,1.17522,1.17591,1.17507,1.17573,1379,0,0,1379
2025-12-29T19:00:00Z,1.17573,1.17682,1.17568,1.17672,1103,0,0,1103
2025-12-29T20:00:00Z,1.17671,1.17704,1.17644,1.17703,1216,0,0,1216
2025-12-29T21:00:00Z,1.17705,1.17749,1.1770100000000001,1.17714,677,0,0,677
2025-12-29T22:00:00Z,1.17714,1.1773,1.17678,1.1768,466,5,0,466
2025-12-29T23:00:00Z,1.17682,1.17749,1.17671,1.17725,695,0,0,695
2025-12-30T00:00:00Z,1.17725,1.17753,1.17715,1.17729,1043,0,0,1043
2025-12-30T01:00:00Z,1.17728,1.17751,1.17698,1.17751,967,0,0,967
2025-12-30T02:00:00Z,1.17752,1.17765,1.17717,1.17732,987,0,0,987
2025-12-30T03:00:00Z,1.17732,1.17758,1.17705,1.17727,684,0,0,684
2025-12-30T04:00:00Z,1.17727,1.17777,1.17718,1.1777199999999999,646,0,0,646
2025-12-30T05:00:00Z,1.17773,1.17789,1.17728,1.17752,910,0,0,910
2025-12-30T06:00:00Z,1.17752,1.17798,1.17738,1.17785,1113,0,0,1113
2025-12-30T07:00:00Z,1.17785,1.17785,1.17663,1.17705,1650,0,0,1650
2025-12-30T08:00:00Z,1.17706,1.17752,1.17661,1.17671,2071,0,0,2071
2025-12-30T09:00:00Z,1.17673,1.17779,1.17642,1.17691,2051,0,0,2051
2025-12-30T10:00:00Z,1.17689,1.17773,1.17689,1.17739,1567,0,0,1567
2025-12-30T11:00:00Z,1.17739,1.17767,1.17662,1.17669,1395,0,0,1395
2025-12-30T12:00:00Z,1.17669,1.17681,1.17607,1.17618,1477,0,0,1477
2025-12-30T13:00:00Z,1.17619,1.17679,1.17553,1.17635,3301,0,0,3301
2025-12-30T14:00:00Z,1.17636,1.17644,1.17565,1.17632,2605,0,0,2605
2025-12-30T15:00:00Z,1.17633,1.17661,1.17453,1.17597,2930,0,0,2930
2025-12-30T16:00:00Z,1.17597,1.17665,1.17544,1.17646,2389,0,0,2389
2025-12-30T17:00:00Z,1.17648,1.17667,1.17551,1.17559,1362,0,0,1362
2025-12-30T18:00:00Z,1.17559,1.17595,1.17484,1.17506,1228,0,0,1228
2025-12-30T19:00:00Z,1.17502,1.1753,1.17453,1.17469,1304,0,0,1304
2025-12-30T20:00:00Z,1.1747,1.17503,1.17434,1.1743999999999999,1173,0,0,1173
2025-12-30T21:00:00Z,1.17441,1.17485,1.17441,1.17475,567,0,0,567
2025-12-30T22:00:00Z,1.17475,1.17483,1.17456,1.17465,387,5,0,387
2025-12-30T23:00:00Z,1.17465,1.17492,1.17456,1.1745700000000001,452,0,0,452
2025-12-31T00:00:00Z,1.1745700000000001,1.1748,1.17442,1.17471,629,0,0,629
2025-12-31T01:00:00Z,1.17472,1.1749100000000001,1.17419,1.17426,1096,0,0,1096
2025-12-31T02:00:00Z,1.17425,1.17427,1.17389,1.174,1175,0,0,1175
2025-12-31T03:00:00Z,1.17401,1.17438,1.17395,1.17428,655,0,0,655
2025-12-31T04:00:00Z,1.17428,1.17428,1.17331,1.1734499999999999,730,0,0,730
2025-12-31T05:00:00Z,1.17346,1.17394,1.17344,1.17384,921,0,0,921
2025-12-31T06:00:00Z,1.17383,1.17397,1.17331,1.17376,906,0,0,906
2025-12-31T07:00:00Z,1.17374,1.17387,1.17298,1.17371,1578,0,0,1578
2025-12-31T08:00:00Z,1.17373,1.17399,1.17202,1.17232,2061,0,0,2061
2025-12-31T09:00:00Z,1.17231,1.17388,1.17201,1.17349,2034,0,0,2034
2025-12-31T10:00:00Z,1.17351,1.17437,1.17288,1.17393,1834,0,0,1834
2025-12-31T11:00:00Z,1.17394,1.17478,1.17364,1.17472,1793,0,0,1793
2025-12-31T12:00:00Z,1.17472,1.17593,1.17472,1.17553,1981,0,0,1981
2025-12-31T13:00:00Z,1.17555,1.17593,1.17415,1.1742,2761,0,0,2761
2025-12-31T14:00:00Z,1.1742,1.17427,1.1727400000000001,1.17305,2893,0,0,2893
2025-12-31T15:00:00Z,1.17305,1.17461,1.17204,1.1743999999999999,3874,0,0,3874
2025-12-31T16:00:00Z,1.17442,1.17489,1.17287,1.1735,3150,0,0,3150
2025-12-31T17:00:00Z,1.17349,1.1739,1.17314,1.17358,2105,0,0,2105
2025-12-31T18:00:00Z,1.17352,1.17385,1.17304,1.17359,1520,5,0,1520
2025-12-31T19:00:00Z,1.17363,1.17429,1.17361,1.17407,1132,5,0,1132
2025-12-31T20:00:00Z,1.1740599999999999,1.17527,1.1739600000000001,1.17516,1054,5,0,1054
2025-12-31T21:00:00Z,1.17519,1.17527,1.17453,1.17459,619,0,0,619
2026-01-01T22:00:00Z,1.17461,1.175,1.17461,1.17484,392,5,0,392
2026-01-01T23:00:00Z,1.17486,1.17508,1.17459,1.17508,772,0,0,772
2026-01-02T00:00:00Z,1.17508,1.17563,1.17499,1.17561,805,0,0,805
2026-01-02T01:00:00Z,1.1756199999999999,1.17628,1.1756199999999999,1.17608,1180,0,0,1180
2026-01-02T02:00:00Z,1.17608,1.17637,1.17581,1.17592,820,0,0,820
2026-01-02T03:00:00Z,1.17592,1.1764999999999999,1.17591,1.17643,712,0,0,712
2026-01-02T04:00:00Z,1.17644,1.17649,1.1755200000000001,1.17558,769,0,0,769
2026-01-02T05:00:00Z,1.17558,1.1758,1.1751,1.17514,712,0,0,712
2026-01-02T06:00:00Z,1.17513,1.17515,1.17417,1.1743999999999999,1094,0,0,1094
2026-01-02T07:00:00Z,1.17438,1.17472,1.17323,1.17349,1898,0,0,1898
2026-01-02T08:00:00Z,1.17349,1.17383,1.17241,1.17289,3037,0,0,3037
2026-01-02T09:00:00Z,1.17288,1.17374,1.17208,1.17217,2383,0,0,2383
2026-01-02T10:00:00Z,1.17218,1.17236,1.17133,1.17212,2071,0,0,2071
2026-01-02T11:00:00Z,1.1721,1.17225,1.17151,1.17219,1760,0,0,1760
2026-01-02T12:00:00Z,1.17218,1.17271,1.17208,1.17238,1581,0,0,1581
2026-01-02T13:00:00Z,1.1724,1.17289,1.17183,1.17217,2570,0,0,2570
2026-01-02T14:00:00Z,1.17219,1.17305,1.17159,1.17285,2636,0,0,2636
2026-01-02T15:00:00Z,1.17285,1.17521,1.17282,1.17507,3513,0,0,3513
2026-01-02T16:00:00Z,1.17505,1.17544,1.17342,1.17375,2710,0,0,2710
2026-01-02T17:00:00Z,1.17375,1.17377,1.17285,1.17309,1935,0,0,1935
2026-01-02T18:00:00Z,1.17309,1.17314,1.17153,1.17192,1857,0,0,1857
2026-01-02T19:00:00Z,1.17193,1.17242,1.17143,1.17231,1590,0,0,1590
2026-01-02T20:00:00Z,1.17233,1.17238,1.17153,1.17178,1543,0,0,1543
2026-01-02T21:00:00Z,1.17176,1.17232,1.17171,1.172,931,0,0,931
2026-01-04T22:00:00Z,1.1724,1.17254,1.17121,1.17132,414,19,0,414
2026-01-04T23:00:00Z,1.17126,1.1713,1.16997,1.17052,1635,0,0,1635
2026-01-05T00:00:00Z,1.17055,1.17111,1.17036,1.17051,2122,0,0,2122
2026-01-05T01:00:00Z,1.17049,1.17073,1.16996,1.1700599999999999,2107,0,0,2107
2026-01-05T02:00:00Z,1.1700599999999999,1.17019,1.1684,1.16889,1895,0,0,1895
2026-01-05T03:00:00Z,1.16888,1.1690800000000001,1.16723,1.16751,1731,0,0,1731
2026-01-05T04:00:00Z,1.1675200000000001,1.16831,1.16732,1.1682,1311,0,0,1311
2026-01-05T05:00:00Z,1.1682,1.16859,1.16804,1.16853,946,0,0,946
2026-01-05T06:00:00Z,1.16853,1.1691799999999999,1.16782,1.1691,1390,0,0,1390
2026-01-05T07:00:00Z,1.1691,1.16922,1.16833,1.16865,2295,0,0,2295
2026-01-05T08:00:00Z,1.16863,1.16948,1.1681,1.16834,2780,0,0,2780
2026-01-05T09:00:00Z,1.16834,1.1687400000000001,1.16737,1.16825,2244,0,0,2244
2026-01-05T10:00:00Z,1.16825,1.169,1.16799,1.16899,2168,0,0,2168
2026-01-05T11:00:00Z,1.16898,1.16911,1.16802,1.16818,2199,0,0,2199
2026-01-05T12:00:00Z,1.16816,1.16853,1.167,1.16709,2154,0,0,2154
2026-01-05T13:00:00Z,1.16709,1.16751,1.16591,1.16746,3425,0,0,3425
2026-01-05T14:00:00Z,1.16749,1.16873,1.1673,1.16855,3398,0,0,3398
2026-01-05T15:00:00Z,1.16853,1.17045,1.16853,1.17045,3813,0,0,3813
2026-01-05T16:00:00Z,1.17046,1.17185,1.1703999999999999,1.17148,2957,0,0,2957
2026-01-05T17:00:00Z,1.17147,1.17198,1.171,1.17143,2344,0,0,2344
